year,month,day,hour,20th_&_e_st_nw_arrivals,new_hampshire_ave_&_24th_st_nw_arrivals,15th_st_&_constitution_ave_nw_departures,21st_&_i_st_nw_arrivals,17th_&_g_st_nw_arrivals,19th_st_&_constitution_ave_nw_departures,23rd_&_e_st_nw_arrivals,henry_bacon_dr_&_lincoln_memorial_circle_nw_arrivals,henry_bacon_dr_&_lincoln_memorial_circle_nw_departures,jefferson_dr_&_14th_st_sw_departures,jefferson_memorial_arrivals,jefferson_memorial_departures,18th_st_&_pennsylvania_ave_nw_arrivals,19th_st_&_constitution_ave_nw_arrivals,us_dept_of_state_/_virginia_ave_&_21st_st_nw_arrivals,virginia_ave_&_25th_st_nw_arrivals,virginia_ave_&_25th_st_nw_departures,19th_&_g_st_nw_arrivals,19th_st_&_pennsylvania_ave_nw_departures,22nd_st_&_constitution_ave_nw_arrivals,22nd_&_h_st_nw_arrivals,22nd_&_h_st_nw_departures,17th_&_g_st_nw_departures,19th_&_g_st_nw_departures,21st_st_&_constitution_ave_nw_arrivals,21st_st_&_constitution_ave_nw_departures,21st_st_&_pennsylvania_ave_nw_arrivals,21st_st_&_pennsylvania_ave_nw_departures,22nd_&_i_st_nw_/_foggy_bottom_arrivals,22nd_&_i_st_nw_/_foggy_bottom_departures,kennedy_center_arrivals,kennedy_center_departures,18th_st_&_pennsylvania_ave_nw_departures,22nd_st_&_constitution_ave_nw_departures,23rd_&_e_st_nw_departures,lincoln_memorial_departures,18th_&_c_st_nw_departures,21st_&_i_st_nw_departures,new_hampshire_ave_&_24th_st_nw_departures,ohio_dr_&_west_basin_dr_sw_/_mlk_&_fdr_memorials_arrivals,ohio_dr_&_west_basin_dr_sw_/_mlk_&_fdr_memorials_departures,us_dept_of_state_/_virginia_ave_&_21st_st_nw_departures,15th_st_&_constitution_ave_nw_arrivals,17th_st_&_independence_ave_sw_arrivals,18th_&_c_st_nw_arrivals,19th_st_&_pennsylvania_ave_nw_arrivals,19th_&_e_street_nw_departures,jefferson_dr_&_14th_st_sw_arrivals,lincoln_memorial_arrivals,20th_&_e_st_nw_departures,17th_st_&_independence_ave_sw_departures,19th_&_e_street_nw_arrivals,20th_st_&_virginia_ave_nw_arrivals,20th_st_&_virginia_ave_nw_departures,19th_&_k_st_nw_arrivals,19th_&_k_st_nw_departures,crystal_dr_&_23rd_st_s_arrivals,smithsonian-national_mall_/_jefferson_dr_&_12th_st_sw_arrivals,7th_&_t_st_nw_arrivals,crystal_dr_&_15th_st_s_arrivals,20th_&_o_st_nw_/_dupont_south_arrivals,eads_st_&_12th_st_s_arrivals,iwo_jima_memorial_/_meade_&_14th_st_n_arrivals,potomac_&_m_st_nw_arrivals,gravelly_point_arrivals,21st_st_&_g_st_nw_arrivals,21st_st_&_g_st_nw_departures,maine_ave_&_9th_st_sw_arrivals,roosevelt_island_arrivals,n_lynn_st_&_fairfax_dr_arrivals,4th_st_&_g_st_sw_arrivals,20th_&_l_st_nw_arrivals,15th_st_&_pennsylvania_ave_nw_arrivals,woodley_park_metro_/_calvert_st_&_connecticut_ave_nw_arrivals,15th_&_p_st_nw_arrivals,reservoir_rd_&_38th_st_nw_arrivals,3000_connecticut_ave_nw_/_national_zoo_arrivals,white_house_departures,white_house_arrivals,stadium_armory_metro_arrivals,maximum_temperature,minimum_temperature,temperature,wind_chill,heat_index,precipitation,snow,snow_depth,wind_speed,wind_direction,wind_gust,visibility,cloud_cover,relative_humidity,conditions,sun_is_out
2021,Jul,24,11,0,4,2,2,1,4,1,10,13,9,10,9,0,4,0,0,1,0,1,1,2,0,4,0,0,0,0,0,0,1,12,14,6,2,0,25,1,0,0,4,0,0,9,5,0,2,0,9,21,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1,79.1,79.1,NA,NA,0,0,0,7.1,179,NA,9.9,87.7,61.52,Overcast,1
2021,Jul,24,12,2,5,10,4,12,12,0,13,9,1,11,7,0,5,0,2,1,0,1,0,0,1,12,0,0,0,2,0,4,0,6,3,1,0,2,9,2,2,0,8,12,0,6,4,0,0,0,9,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,82.8,82.8,NA,83.8,0,0,0,9.4,184,17.2,9.9,84.8,50.53,Overcast,1
2021,Jul,24,13,2,2,14,1,6,8,0,17,20,22,10,10,0,1,1,2,4,0,0,4,1,2,1,3,1,2,1,1,2,3,5,7,0,5,6,15,0,2,3,2,14,1,11,11,2,1,0,11,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,83.9,83.9,NA,84.5,0,0,0,9.2,168,17.2,9.9,82.7,47.34,Overcast,1
2021,Jul,24,14,2,6,11,0,3,2,2,18,6,10,8,15,0,5,2,1,1,0,1,3,0,0,5,1,1,3,1,6,0,3,2,4,0,0,1,21,0,2,9,3,1,0,14,23,3,2,2,20,20,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7,85.7,85.7,NA,86.5,0,0,0,9.1,176,NA,9.9,86.4,46.33,Overcast,1
2021,Jul,24,15,1,2,14,0,0,0,1,16,15,26,8,10,1,6,0,1,0,0,1,4,0,1,2,1,0,2,2,2,2,1,3,0,0,0,2,29,9,1,7,9,10,0,13,19,2,0,0,12,26,2,29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8,84.8,84.8,NA,85.7,0,0,0,11.3,183,17.2,9.9,82.3,47.92,Overcast,1
2021,Jul,24,16,3,5,13,2,1,2,1,14,14,17,14,7,0,7,0,1,2,0,2,1,1,2,3,0,3,4,1,0,6,3,11,8,1,3,2,24,0,1,5,15,8,0,17,10,5,0,0,18,40,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7,85.7,85.7,NA,87.1,0,0,0,13.7,167,NA,9.9,83.8,48.37,Overcast,1
2021,Jul,24,17,1,1,29,2,0,7,2,21,21,18,5,1,0,2,0,4,0,0,0,10,3,1,2,0,7,3,4,0,3,2,6,4,0,5,0,25,5,0,0,10,12,0,21,5,1,0,0,14,28,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.2,82.2,82.2,NA,83.1,0,0,0,13.5,140,23,9.9,92.2,50.71,Overcast,1
2021,Jul,24,18,3,2,3,0,4,6,7,5,12,11,2,2,1,3,0,1,0,0,0,2,1,0,0,0,0,4,0,0,1,1,0,3,0,2,0,25,2,2,4,2,2,0,3,7,0,0,0,12,16,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,82,NA,83.2,0,0,0,12.5,123,NA,9.9,97.2,52.55,Overcast,1
2021,Jul,24,19,4,2,4,0,4,2,3,10,6,7,7,4,0,0,0,1,1,0,0,0,2,0,3,0,0,0,5,5,0,1,1,0,1,0,2,8,0,0,1,0,2,0,8,9,0,0,0,9,14,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,NA,82.1,0,0,0,10.2,140,NA,9.9,88.1,62.09,Overcast,1
2021,Jul,24,20,0,0,0,0,3,0,1,0,4,3,3,4,0,5,3,1,2,1,0,0,0,0,0,0,0,0,2,2,5,3,2,4,0,0,0,18,0,0,1,1,0,0,7,0,1,3,0,4,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2,78.2,78.2,NA,NA,0.02,0,0,11.3,160,NA,7.2,87.3,70.38,"Rain, Overcast",1
2021,Jul,24,21,0,3,1,0,2,6,2,10,4,5,0,2,2,0,0,1,0,0,0,1,0,3,4,0,2,0,1,0,2,0,2,2,0,1,2,4,0,0,0,1,1,0,4,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,78.8,78.8,78.8,NA,NA,0.01,0,0,14.6,169,NA,9.9,86.4,66.29,"Rain, Overcast",0
2021,Jul,24,22,0,0,5,0,0,0,0,1,3,2,5,9,0,6,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,2,1,0,3,1,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9,77.9,77.9,NA,NA,0,0,0,15.5,170,NA,9.9,64,65.82,Partially cloudy,0
2021,Jul,24,23,4,3,8,1,0,0,1,2,6,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,2,0,10,5,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7,76.7,76.7,NA,NA,0,0,0,13.3,178,NA,9.9,49.1,64.58,Partially cloudy,0
2021,Jul,25,0,0,0,0,0,0,0,1,4,6,9,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,2,2,0,0,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6,75.6,75.6,NA,NA,0,0,0,8.9,197,NA,9.9,83.3,67.32,Overcast,0
2021,Jul,25,1,0,0,0,0,0,2,0,1,1,6,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,75.7,75.7,NA,NA,0,0,0,12.2,189,NA,9.9,90.4,67.05,Overcast,0
2021,Jul,25,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6,75.6,75.6,NA,NA,0,0,0,13.4,189,23,9.9,94.8,67.2,Overcast,0
2021,Jul,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6,74.6,74.6,NA,NA,0,0,0,13.1,189,NA,9.9,90.4,69.85,Overcast,0
2021,Jul,25,4,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6,74.6,74.6,NA,NA,0,0,0,14.2,188,NA,9.9,80.5,69.5,Overcast,0
2021,Jul,25,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,73.9,73.9,NA,NA,0,0,0,12.2,189,NA,9.9,79.4,71.42,Overcast,0
2021,Jul,25,6,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,73.9,73.9,NA,NA,0,0,0,8,193,NA,9.9,90.4,71.57,Overcast,1
2021,Jul,25,7,0,0,2,1,0,0,0,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,73.9,73.9,NA,NA,0,0,0,9.1,192,NA,9.9,89.2,75.69,Overcast,1
2021,Jul,25,8,0,0,1,0,0,0,0,1,3,3,4,4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8,74.8,74.8,NA,NA,0,0,0,5.9,223,NA,9.9,91,75.76,Overcast,1
2021,Jul,25,9,0,0,0,0,2,0,0,5,6,2,7,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,1,0,0,1,1,1,0,3,5,1,0,2,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,75.7,75.7,NA,NA,0,0,0,8,201,NA,9.9,92.2,73.73,Overcast,1
2021,Jul,25,10,0,0,4,0,1,2,1,6,7,6,6,1,0,2,1,3,1,0,5,0,1,0,2,0,1,3,0,0,0,1,2,1,2,0,0,10,0,0,2,3,1,0,5,3,0,0,2,15,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,76.9,76.9,NA,NA,0,0,0,10.9,210,NA,9.9,96.2,73.72,Overcast,1
2021,Jul,25,11,0,1,2,3,0,4,1,10,5,14,6,4,0,1,0,0,2,0,0,1,1,1,1,0,0,0,0,2,1,4,0,0,0,3,8,1,2,11,0,4,0,0,4,3,1,0,0,17,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80.8,80.8,80.8,NA,84.2,0,0,0,11.1,200,NA,9.9,91,69.41,Overcast,1
2021,Jul,25,12,3,2,12,0,0,5,3,9,8,3,4,4,0,0,0,3,5,2,0,4,0,1,1,0,1,0,1,1,2,1,3,1,0,0,1,21,0,0,1,6,7,0,9,8,0,1,1,3,20,1,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,82.9,82.9,NA,87.4,0,0,0,12.3,182,NA,9.9,93.7,67.16,Overcast,1
2021,Jul,25,13,0,1,0,1,5,1,3,11,13,19,7,4,4,3,0,2,3,0,0,2,0,1,0,0,3,3,0,0,3,7,4,7,0,2,2,9,1,0,2,1,2,0,2,6,0,0,0,9,11,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,NA,90.7,0,0,0,12.1,173,NA,9.9,92.2,64.77,Overcast,1
2021,Jul,25,14,5,2,2,1,1,4,0,9,16,11,5,1,2,1,0,1,1,0,0,3,2,6,2,0,3,0,0,0,3,3,1,1,3,0,0,21,0,0,0,2,7,0,1,4,0,0,0,15,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.1,86.1,86.1,NA,93.1,0,0,0,10,175,NA,9.9,82.7,64.73,Overcast,1
2021,Jul,25,15,2,1,11,2,9,4,0,10,7,22,3,3,0,3,0,0,2,0,0,5,2,2,5,0,2,0,0,0,4,4,0,0,1,5,0,20,1,2,1,8,12,0,4,7,0,1,0,13,14,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3,88.3,88.3,NA,94.8,0,0,0,13.4,173,NA,9.9,82.7,57.86,Overcast,1
2021,Jul,25,16,3,1,13,1,12,1,0,16,14,6,5,6,3,1,0,3,6,0,0,0,2,0,17,1,0,0,1,0,6,2,0,1,1,0,0,10,0,0,0,2,4,0,17,8,2,0,0,10,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1,88.1,88.1,NA,93.9,0,0,0,10,181,NA,9.9,85.3,56.58,Overcast,1
2021,Jul,25,17,1,6,12,3,7,0,0,13,15,12,14,18,5,1,0,3,3,0,1,0,1,0,2,0,0,0,3,0,6,2,0,0,1,3,0,11,0,2,2,3,3,0,11,11,2,0,0,12,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2,88.2,88.2,NA,93.4,0,0,0,9.1,189,NA,9.9,84.9,55.12,Overcast,1
2021,Jul,25,18,1,0,1,0,6,2,1,4,15,6,2,3,2,1,0,6,0,0,0,0,0,0,6,0,0,8,3,2,4,6,3,3,1,6,1,11,1,2,4,1,3,0,4,4,1,0,0,8,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,87.1,87.1,87.1,NA,94.4,0,0,0,13.3,172,NA,9.9,86.4,62.71,Overcast,1
2021,Jul,25,19,1,4,11,1,0,5,0,10,7,1,5,3,0,3,0,6,3,0,0,4,2,3,1,0,2,0,0,0,3,6,1,1,5,5,0,10,0,1,3,6,6,0,4,11,1,0,0,4,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.1,86.1,86.1,NA,93,0,0,0,9,170,NA,9.9,84.8,64.82,Overcast,1
2021,Jul,25,20,7,1,4,0,13,2,0,11,10,4,0,5,2,5,0,4,1,0,1,0,0,0,2,0,6,4,0,0,1,1,0,0,0,0,0,3,3,0,0,12,6,0,7,5,0,0,0,4,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7,84.7,84.7,NA,92,0,0,0,9.9,178,NA,9.9,88.1,69.85,Overcast,1
2021,Jul,25,21,0,2,10,0,0,0,2,3,4,6,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,5,1,1,0,0,0,0,9,4,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,83.8,83.8,NA,90.6,0,0,0,7.9,179,NA,9.9,81.2,71.96,Overcast,0
2021,Jul,25,22,0,1,0,0,0,2,0,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,83.7,83.7,NA,89.9,0,0,0,9.2,190,NA,9.9,63.3,70.35,Partially cloudy,0
2021,Jul,25,23,2,2,4,0,1,0,2,3,0,7,0,0,1,0,0,0,0,0,3,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,4,6,0,1,1,0,0,0,0,0,0,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,82.8,82.8,NA,87.8,0,0,0,6.8,205,NA,9.9,79.4,69.55,Overcast,0
2021,Jul,26,0,0,1,0,0,0,0,0,4,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.9,81.9,81.9,NA,86.5,0,0,0,8.8,224,NA,9.9,79.4,71.75,Overcast,0
2021,Jul,26,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8,79.8,79.8,NA,NA,0,0,0,7.6,224,NA,9.9,81.2,74.5,Overcast,0
2021,Jul,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.8,78.8,78.8,NA,NA,0,0,0,6.6,233,NA,9.9,44.6,77.1,Partially cloudy,0
2021,Jul,26,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9,77.9,77.9,NA,NA,0,0,0,6.6,224,NA,9.9,44.6,79.29,Partially cloudy,0
2021,Jul,26,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7,76.7,76.7,NA,NA,0,0,0,6.6,224,NA,9.9,44.6,82.61,Partially cloudy,0
2021,Jul,26,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6,75.6,75.6,NA,NA,0,0,0,4.6,207,NA,9.9,44.6,85.73,Partially cloudy,0
2021,Jul,26,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6,74.6,74.6,NA,NA,0,0,0,3,209,NA,9.7,79.4,85.71,Overcast,1
2021,Jul,26,7,1,3,0,1,1,0,0,0,0,1,0,1,2,0,5,0,1,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5,75.5,75.5,NA,NA,0,0,0,4.6,203,NA,9.9,79.4,83.81,Overcast,1
2021,Jul,26,8,1,2,0,3,5,0,1,0,2,3,3,3,1,0,5,0,4,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,1,1,0,1,4,0,4,0,1,0,0,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1,78.1,78.1,NA,NA,0,0,0,4.5,196,NA,9.9,79.4,79.38,Overcast,1
2021,Jul,26,9,0,1,0,5,4,0,0,0,2,3,8,8,1,0,2,3,0,2,2,2,2,0,0,0,0,0,2,3,0,3,1,1,1,0,0,5,2,0,3,5,3,0,0,0,4,0,0,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2,80.2,80.2,NA,83.8,0,0,0,0.3,354,NA,9.9,81.2,73.46,Overcast,1
2021,Jul,26,10,0,0,2,1,2,0,0,2,0,0,5,3,0,1,1,0,0,0,0,0,0,1,1,0,3,1,1,2,2,0,0,0,0,0,0,0,0,1,2,0,0,1,6,0,0,0,0,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,84.1,84.1,NA,88.4,0,0,0,8.8,336,NA,9.9,81.2,62.85,Overcast,1
2021,Jul,26,11,0,2,2,2,0,0,1,9,10,9,3,2,2,0,0,0,3,0,0,1,0,0,1,1,1,3,1,1,1,1,3,1,2,0,1,4,0,1,2,2,1,3,6,4,0,0,0,13,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,86,NA,91.4,0,0,0,5.3,340,NA,9.9,91,60.74,Overcast,1
2021,Jul,26,12,1,1,6,0,2,0,0,2,9,12,6,5,3,0,0,1,0,2,1,0,1,3,1,0,0,0,0,4,1,6,0,2,1,0,1,13,1,0,0,6,1,0,5,1,0,0,0,10,6,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1,88.1,88.1,NA,93.2,0,0,0,4.4,23,NA,9.9,91,54.8,Overcast,1
2021,Jul,26,13,0,1,0,0,0,2,1,9,8,12,4,9,1,3,0,0,1,0,0,2,1,1,0,0,0,0,5,6,6,6,1,0,3,1,0,4,0,0,2,2,1,1,1,5,0,1,0,18,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.1,91.1,91.1,NA,96,0,0,0,5.4,106,NA,9.9,85.3,48.6,Overcast,1
2021,Jul,26,14,2,2,0,0,0,1,0,1,4,11,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,3,2,1,4,1,3,0,4,0,1,0,2,2,1,1,1,0,3,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7,92.7,92.7,NA,96.1,0,0,0,4.6,48,NA,9.9,86.4,42.43,Overcast,1
2021,Jul,26,15,2,3,3,2,5,0,1,4,4,11,3,3,0,0,2,0,0,2,0,1,2,0,0,0,0,4,3,0,2,1,0,0,0,8,1,3,2,2,3,0,0,2,2,1,0,0,0,10,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,93.6,93.6,93.6,NA,94.6,0,0,0,6.1,4,NA,9.9,82.7,35.92,Overcast,1
2021,Jul,26,16,0,3,11,0,4,0,1,0,1,17,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,0,2,2,3,0,0,0,1,0,6,0,0,2,2,0,3,3,5,0,2,0,7,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,94.7,94.7,94.7,NA,97.1,0,0,0,1,12,NA,9.9,83.3,37.37,Overcast,1
